employee_name,job_title,occupation_series,pay_grade,department,agency,duty_station,city,state,annual_salary,work_schedule,pay_year,source_id
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_86
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_87
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_88
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_89
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_90
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_91
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_92
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_93
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_94
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_95
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_96
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_97
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_98
Federal Employee,Health System Specialist,0671,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0671_Dep_99
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_0
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_1
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_2
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_3
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_4
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_5
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_6
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_7
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_8
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_9
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_10
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_11
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_12
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_13
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_14
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_15
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_16
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_17
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_18
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_19
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_20
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_21
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_22
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_23
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_24
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_25
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_26
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_27
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_28
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_29
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_30
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_31
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_32
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_33
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_34
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_35
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_36
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_37
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_38
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_39
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_40
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_41
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_42
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_43
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_44
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_45
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_46
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_47
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_48
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_49
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_50
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_51
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_52
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_53
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_54
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_55
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_56
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_57
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_58
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_59
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_60
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_61
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_62
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_63
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_64
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_65
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_66
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_67
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_68
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_69
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_70
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_71
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_72
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_73
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_74
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_75
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_76
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_77
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_78
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_79
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_80
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_81
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_82
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_83
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_84
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_85
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_86
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_87
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_88
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_89
Federal Employee,Administrative Officer,0341,GS-11,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0341_Dep_90
